chunk_id,source_id,title,url,type,owner,last_updated,tags,text
IRCC_0014_C0001,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q2 | Jun | 2025 | T2 | juin | British Columbia | Colombie-Britannique | 6322 - Cooks | 6322 - Cuisiniers/cuisinières | 25
IRCC_0014_C0002,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2019 | Q2 | Jun | 2019 | T2 | juin | Newfoundland and Labrador | Terre-Neuve-et-Labrador | 7231 - Machinists and machining and tooling inspectors | 7231 - Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage | --
IRCC_0014_C0003,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2015 | Q4 | Oct | 2015 | T4 | oct. | British Columbia | Colombie-Britannique | 2232 - Mechanical engineering technologists and technicians | 2232 - Technologues et techniciens/techniciennes en génie mécanique | 10
IRCC_0014_C0004,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2018 | Q1 | Jan | 2018 | T1 | janv. | Quebec | Québec | 5131 - Producers, directors, choreographers and related occupations | 5131 - Producteurs/productrices, réalisateurs/réalisatrices, chorégraphes et personnel assimilé | 25"
IRCC_0014_C0005,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2022 | Q4 | Nov | 2022 | T4 | nov. | Nova Scotia | Nouvelle-Écosse | 8252 - Agricultural service contractors, farm supervisors and specialized livestock workers | 8252 - Entrepreneurs/entrepreneuses de services agricoles, surveillants/surveillantes d'exploitations agricoles et ouvriers spécialisés/ouvrières spécialisées dans l'élevage | --"
IRCC_0014_C0006,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2019 | Q2 | May | 2019 | T2 | mai | Quebec | Québec | 1222 - Executive assistants | 1222 - Adjoints/adjointes de direction | 15
IRCC_0014_C0007,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q2 | Jun | 2025 | T2 | juin | Ontario | Ontario | 2132 - Mechanical engineers | 2132 - Ingénieurs mécaniciens/ingénieures mécaniciennes | 30
IRCC_0014_C0008,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q3 | Sep | 2017 | T3 | sept. | Alberta | Alberta | 0211 - Engineering managers | 0211 - Directeurs/directrices des services de génie | 15
IRCC_0014_C0009,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2022 | Q4 | Nov | 2022 | T4 | nov. | Saskatchewan | Saskatchewan | 8252 - Agricultural service contractors, farm supervisors and specialized livestock workers | 8252 - Entrepreneurs/entrepreneuses de services agricoles, surveillants/surveillantes d'exploitations agricoles et ouvriers spécialisés/ouvrières spécialisées dans l'élevage | 10"
IRCC_0014_C0010,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q4 | Nov | 2022 | T4 | nov. | Saskatchewan | Saskatchewan | 6322 - Cooks | 6322 - Cuisiniers/cuisinières | 35
IRCC_0014_C0011,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2018 | Q2 | Jun | 2018 | T2 | juin | Province/territory not stated | Province / territoire non déclaré(e) | 2133 - Electrical and electronics engineers | 2133 - Ingénieurs électriciens et électroniciens/ingénieures électriciennes et électroniciennes | --
IRCC_0014_C0012,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2023 | Q2 | Apr | 2023 | T2 | avr. | Saskatchewan | Saskatchewan | 6211 - Retail sales supervisors | 6211 - Superviseurs/superviseures des ventes - commerce de détail | 10
IRCC_0014_C0013,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2015 | Q1 | Feb | 2015 | T1 | fév. | British Columbia | Colombie-Britannique | 5241 - Graphic designers and illustrators | 5241 - Designers graphiques et illustrateurs/illustratrices | 65
IRCC_0014_C0014,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q4 | Dec | 2021 | T4 | déc. | Ontario | Ontario | 0111 - Financial managers | 0111 - Directeurs financiers/directrices financières | 15
IRCC_0014_C0015,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q4 | Oct | 2025 | T4 | oct. | Newfoundland and Labrador | Terre-Neuve-et-Labrador | 0911 - Manufacturing managers | 0911 - Directeurs/directrices de la fabrication | --
IRCC_0014_C0016,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2022 | Q2 | Apr | 2022 | T2 | avr. | Ontario | Ontario | 7302 - Contractors and supervisors, heavy equipment operator crews | 7302 - Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd | --"
IRCC_0014_C0017,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q3 | Jul | 2025 | T3 | juil. | Alberta | Alberta | 2173 - Software engineers and designers | 2173 - Ingénieurs/ingénieures et concepteurs/conceptrices en logiciel | 10
IRCC_0014_C0018,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2024 | Q1 | Jan | 2024 | T1 | janv. | British Columbia | Colombie-Britannique | 0015 - Senior managers - trade, broadcasting and other services, n.e.c. | 0015 - Cadres supérieurs/cadres supérieures - commerce, radiotélédiffusion et autres services, n.c.a. | 15"
IRCC_0014_C0019,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2024 | Q2 | Jun | 2024 | T2 | juin | Alberta | Alberta | 4012 - Post-secondary teaching and research assistants | 4012 - Assistants/assistantes d'enseignement et de recherche au niveau postsecondaire | 15
IRCC_0014_C0020,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2018 | Q1 | Feb | 2018 | T1 | fév. | Nova Scotia | Nouvelle-Écosse | 2241 - Electrical and electronics engineering technologists and technicians | 2241 - Technologues et techniciens/techniciennes en génie électronique et électrique | --
IRCC_0014_C0021,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2018 | Q1 | Jan | 2018 | T1 | janv. | Newfoundland and Labrador | Terre-Neuve-et-Labrador | 2241 - Electrical and electronics engineering technologists and technicians | 2241 - Technologues et techniciens/techniciennes en génie électronique et électrique | --
IRCC_0014_C0022,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2024 | Q3 | Sep | 2024 | T3 | sept. | Alberta | Alberta | 0114 - Other administrative services managers | 0114 - Directeurs/directrices d'autres services administratifs | --
IRCC_0014_C0023,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2020 | Q3 | Aug | 2020 | T3 | août | Quebec | Québec | 6411 - Sales and account representatives - wholesale trade (non-technical) | 6411 - Représentants/représentantes des ventes et des comptes - commerce de gros (non-technique) | --
IRCC_0014_C0024,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2018 | Q4 | Oct | 2018 | T4 | oct. | British Columbia | Colombie-Britannique | 2282 - User support technicians | 2282 - Agents/agentes de soutien aux utilisateurs | --
IRCC_0014_C0025,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q4 | Oct | 2025 | T4 | oct. | Quebec | Québec | 0111 - Financial managers | 0111 - Directeurs financiers/directrices financières | 10
IRCC_0014_C0026,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q3 | Jul | 2022 | T3 | juil. | Quebec | Québec | 3012 - Registered nurses and registered psychiatric nurses | 3012 - Infirmiers autorisés/infirmières autorisées et infirmiers psychiatriques autorisés/infirmières psychiatriques autorisées | 10
IRCC_0014_C0027,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q1 | Feb | 2022 | T1 | fév. | British Columbia | Colombie-Britannique | 0621 - Retail and wholesale trade managers | 0621 - Directeurs/directrices - commerce de détail et de gros | 10
IRCC_0014_C0028,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2024 | Q4 | Dec | 2024 | T4 | déc. | Quebec | Québec | 2134 - Chemical engineers | 2134 - Ingénieurs chimistes/ingénieures chimistes | --
IRCC_0014_C0029,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2019 | Q4 | Nov | 2019 | T4 | nov. | Saskatchewan | Saskatchewan | 7284 - Plasterers, drywall installers and finishers and lathers | 7284 - Plâtriers/plâtrières, poseurs/poseuses et finisseurs/finisseuses de systèmes intérieurs et latteurs/latteuses | --"
IRCC_0014_C0030,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2016 | Q1 | Feb | 2016 | T1 | fév. | Ontario | Ontario | 1511 - Mail, postal and related workers | 1511 - Commis au courrier et aux services postaux et personnel assimilé | --"
IRCC_0014_C0031,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2018 | Q3 | Sep | 2018 | T3 | sept. | Ontario | Ontario | 3232 - Practitioners of natural healing | 3232 - Praticiens/praticiennes des médecines douces | --
IRCC_0014_C0032,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q4 | Nov | 2021 | T4 | nov. | Alberta | Alberta | 7445 - Other repairers and servicers | 7445 - Autres réparateurs/réparatrices et préposés/préposées à l'entretien | --
IRCC_0014_C0033,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q1 | Jan | 2025 | T1 | janv. | Ontario | Ontario | 2262 - Engineering inspectors and regulatory officers | 2262 - Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation | --
IRCC_0014_C0034,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q4 | Nov | 2025 | T4 | nov. | Quebec | Québec | 7231 - Machinists and machining and tooling inspectors | 7231 - Machinistes et vérificateurs/vérificatrices d'usinage et d'outillage | 5
IRCC_0014_C0035,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2021 | Q3 | Sep | 2021 | T3 | sept. | Manitoba | Manitoba | 9461 - Process control and machine operators, food, beverage and associated products processing | 9461 - Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes | --"
IRCC_0014_C0036,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q3 | Sep | 2022 | T3 | sept. | Alberta | Alberta | 0125 - Other business services managers | 0125 - Directeurs/directrices d'autres services aux entreprises | 5
IRCC_0014_C0037,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2019 | Q3 | Sep | 2019 | T3 | sept. | Ontario | Ontario | 5121 - Authors and writers | 5121 - Auteurs/auteures, rédacteurs/rédactrices et écrivains/écrivaines | --"
IRCC_0014_C0038,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2015 | Q1 | Jan | 2015 | T1 | janv. | Quebec | Québec | 2134 - Chemical engineers | 2134 - Ingénieurs chimistes/ingénieures chimistes | 5
IRCC_0014_C0039,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2016 | Q4 | Dec | 2016 | T4 | déc. | Alberta | Alberta | 0711 - Construction managers | 0711 - Directeurs/directrices de la construction | --
IRCC_0014_C0040,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q3 | Sep | 2022 | T3 | sept. | Quebec | Québec | 1522 - Storekeepers and partspersons | 1522 - Magasiniers/magasinières et commis aux pièces | --
IRCC_0014_C0041,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2016 | Q4 | Dec | 2016 | T4 | déc. | Alberta | Alberta | 7236 - Ironworkers | 7236 - Monteurs/monteuses de charpentes métalliques | --
IRCC_0014_C0042,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q4 | Oct | 2017 | T4 | oct. | Prince Edward Island | Île-du-Prince-Édouard | 9463 - Fish and seafood plant workers | 9463 - Ouvriers/ouvrières dans les usines de transformation du poisson et de fruits de mer | --
IRCC_0014_C0043,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2023 | Q1 | Jan | 2023 | T1 | janv. | Nova Scotia | Nouvelle-Écosse | 6513 - Food and beverage servers | 6513 - Serveurs/serveuses d'aliments et de boissons | --
IRCC_0014_C0044,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2017 | Q1 | Feb | 2017 | T1 | fév. | British Columbia | Colombie-Britannique | 0651 - Managers in customer and personal services, n.e.c. | 0651 - Directeurs/directrices du service à la clientèle et des services personnels, n.c.a. | --"
IRCC_0014_C0045,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q1 | Mar | 2017 | T1 | mars | Saskatchewan | Saskatchewan | 2233 - Industrial engineering and manufacturing technologists and technicians | 2233 - Technologues et techniciens/techniciennes en génie industriel et en génie de fabrication | --
IRCC_0014_C0046,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q2 | Jun | 2021 | T2 | juin | Ontario | Ontario | 3414 - Other assisting occupations in support of health services | 3414 - Autre personnel de soutien des services de santé | --
IRCC_0014_C0047,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q1 | Jan | 2017 | T1 | janv. | Nova Scotia | Nouvelle-Écosse | 6322 - Cooks | 6322 - Cuisiniers/cuisinières | --
IRCC_0014_C0048,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2024 | Q1 | Mar | 2024 | T1 | mars | Nova Scotia | Nouvelle-Écosse | 1225 - Purchasing agents and officers | 1225 - Agents/agentes aux achats | --
IRCC_0014_C0049,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2022 | Q4 | Dec | 2022 | T4 | déc. | Manitoba | Manitoba | 1228 - Employment insurance, immigration, border services and revenue officers | 1228 - Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu | --"
IRCC_0014_C0050,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2023 | Q3 | Aug | 2023 | T3 | août | Quebec | Québec | 2134 - Chemical engineers | 2134 - Ingénieurs chimistes/ingénieures chimistes | --
IRCC_0014_C0051,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q2 | Jun | 2021 | T2 | juin | British Columbia | Colombie-Britannique | 0811 - Managers in natural resources production and fishing | 0811 - Directeurs/directrices de l'exploitation des ressources naturelles et de la pêche | --
IRCC_0014_C0052,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2018 | Q2 | Apr | 2018 | T2 | avr. | New Brunswick | Nouveau-Brunswick | 4412 - Home support workers, housekeepers and related occupations | 4412 - Aides familiaux résidents/aides familiales résidentes, aides de maintien à domicile et personnel assimilé | --"
IRCC_0014_C0053,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q3 | Sep | 2022 | T3 | sept. | Ontario | Ontario | 7313 - Refrigeration and air conditioning mechanics | 7313 - Mécaniciens/mécaniciennes en réfrigération et en climatisation | --
IRCC_0014_C0054,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q4 | Dec | 2017 | T4 | déc. | Quebec | Québec | 7535 - Other automotive mechanical installers and servicers | 7535 - Autres préposés/préposées à la pose et à l'entretien des pièces mécaniques d'automobiles | --
IRCC_0014_C0055,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2016 | Q4 | Dec | 2016 | T4 | déc. | Alberta | Alberta | 0601 - Corporate sales managers | 0601 - Directeurs/directrices des ventes corporatives | --
IRCC_0014_C0056,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2017 | Q2 | Jun | 2017 | T2 | juin | Nova Scotia | Nouvelle-Écosse | 4162 - Economists and economic policy researchers and analysts | 4162 - Économistes, recherchistes et analystes des politiques économiques | --"
IRCC_0014_C0057,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q3 | Jul | 2021 | T3 | juil. | British Columbia | Colombie-Britannique | 2132 - Mechanical engineers | 2132 - Ingénieurs mécaniciens/ingénieures mécaniciennes | --
IRCC_0014_C0058,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q2 | May | 2017 | T2 | mai | Saskatchewan | Saskatchewan | 1312 - Insurance adjusters and claims examiners | 1312 - Experts/expertes en sinistres et rédacteurs/rédactrices sinistres | --
IRCC_0014_C0059,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q3 | Aug | 2021 | T3 | août | British Columbia | Colombie-Britannique | 5225 - Audio and video recording technicians | 5225 - Techniciens/techniciennes en enregistrement audio et vidéo | --
IRCC_0014_C0060,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2022 | Q4 | Nov | 2022 | T4 | nov. | Province/territory not stated | Province / territoire non déclaré(e) | 4411 - Home child care providers | 4411 - Gardiens/gardiennes d'enfants en milieu familial | --
IRCC_0014_C0061,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2020 | Q3 | Jul | 2020 | T3 | juil. | Ontario | Ontario | 1211 - Supervisors, general office and administrative support workers | 1211 - Superviseurs/superviseures de commis de bureau et du personnel de soutien administratif | --"
IRCC_0014_C0062,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2015 | Q1 | Feb | 2015 | T1 | fév. | Ontario | Ontario | 6235 - Financial sales representatives | 6235 - Représentants/représentantes des ventes financières | --
IRCC_0014_C0063,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q2 | Jun | 2017 | T2 | juin | Saskatchewan | Saskatchewan | 3414 - Other assisting occupations in support of health services | 3414 - Autre personnel de soutien des services de santé | --
IRCC_0014_C0064,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2025 | Q2 | Jun | 2025 | T2 | juin | Province/territory not stated | Province / territoire non déclaré(e) | 2144 - Geological engineers | 2144 - Ingénieurs géologues/ingénieures géologues | --
IRCC_0014_C0065,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2023 | Q4 | Nov | 2023 | T4 | nov. | Yukon | Yukon | 6342 - Tailors, dressmakers, furriers and milliners | 6342 - Tailleurs/tailleuses, couturiers/couturières, fourreurs/fourreuses et modistes | --"
IRCC_0014_C0066,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q3 | Aug | 2017 | T3 | août | Nova Scotia | Nouvelle-Écosse | 0711 - Construction managers | 0711 - Directeurs/directrices de la construction | --
IRCC_0014_C0067,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2023 | Q4 | Nov | 2023 | T4 | nov. | Nova Scotia | Nouvelle-Écosse | 2241 - Electrical and electronics engineering technologists and technicians | 2241 - Technologues et techniciens/techniciennes en génie électronique et électrique | --
IRCC_0014_C0068,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2024 | Q2 | May | 2024 | T2 | mai | Ontario | Ontario | 2262 - Engineering inspectors and regulatory officers | 2262 - Inspecteurs/inspectrices d'ingénierie et officiers/officières de réglementation | --
IRCC_0014_C0069,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2016 | Q3 | Jul | 2016 | T3 | juil. | British Columbia | Colombie-Britannique | 7531 - Railway yard and track maintenance workers | 7531 - Ouvriers/ouvrières de gares de triage et à l'entretien de la voie ferrée | --
IRCC_0014_C0070,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2017 | Q3 | Sep | 2017 | T3 | sept. | Alberta | Alberta | 2148 - Other professional engineers, n.e.c. | 2148 - Autres ingénieurs/ingénieures, n.c.a. | --"
IRCC_0014_C0071,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q4 | Oct | 2021 | T4 | oct. | British Columbia | Colombie-Britannique | 7233 - Sheet metal workers | 7233 - Tôliers/tôlières | --
IRCC_0014_C0072,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2016 | Q4 | Oct | 2016 | T4 | oct. | Quebec | Québec | 6711 - Food counter attendants, kitchen helpers and related support occupations | 6711 - Serveurs/serveuses au comptoir, aides de cuisine et personnel de soutien assimilé | --"
IRCC_0014_C0073,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q2 | Apr | 2017 | T2 | avr. | Nova Scotia | Nouvelle-Écosse | 2133 - Electrical and electronics engineers | 2133 - Ingénieurs électriciens et électroniciens/ingénieures électriciennes et électroniciennes | --
IRCC_0014_C0074,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2021 | Q1 | Jan | 2021 | T1 | janv. | Quebec | Québec | 0711 - Construction managers | 0711 - Directeurs/directrices de la construction | 15
IRCC_0014_C0075,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2020 | Q1 | Jan | 2020 | T1 | janv. | Manitoba | Manitoba | 9462 - Industrial butchers and meat cutters, poultry preparers and related workers | 9462 - Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé | 5"
IRCC_0014_C0076,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2020 | Q2 | Jun | 2020 | T2 | juin | Ontario | Ontario | 4161 - Natural and applied science policy researchers, consultants and program officers | 4161 - Recherchistes, experts-conseils/expertes-conseils et agents/agentes de programmes, en sciences naturelles et appliquées | --"
IRCC_0014_C0077,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2019 | Q2 | Jun | 2019 | T2 | juin | Nova Scotia | Nouvelle-Écosse | Other occupations | Autres occupations | 380
IRCC_0014_C0078,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,"2019 | Q3 | Sep | 2019 | T3 | sept. | New Brunswick | Nouveau-Brunswick | 9461 - Process control and machine operators, food, beverage and associated products processing | 9461 - Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes | --"
IRCC_0014_C0079,IRCC_0014,source_14,https://www.ircc.canada.ca/opendata-donneesouvertes/data/ODP-TR-Work-IMP-PT_NOC4.csv,csv,,,,2017 | Q2 | May | 2017 | T2 | mai | Quebec | Québec | 5251 - Athletes | 5251 - Athlètes | 30
